x,y,z
4.26912,2.629,96.7133
4.27844,2.62538,96.7097
4.28776,2.62176,96.7061
4.29709,2.61815,96.7024
4.30641,2.61453,96.6988
4.31573,2.61091,96.6952
4.32506,2.6073,96.6915
4.33438,2.60368,96.6879
4.3437,2.60006,96.6842
4.35302,2.59644,96.6806
4.36235,2.59283,96.6769
4.37167,2.58921,96.6733
4.38099,2.58559,96.6697
4.39032,2.58198,96.666
4.39964,2.57836,96.6624
4.40896,2.57474,96.6588
4.41828,2.57112,96.6551
4.42761,2.56751,96.6515
4.43693,2.56389,96.6478
4.44625,2.56027,96.6442
4.45558,2.55666,96.6406
4.4649,2.55304,96.6369
4.47422,2.54942,96.6333
4.48354,2.54581,96.6296
4.49287,2.54219,96.626
4.50219,2.53857,96.6224
4.51151,2.53495,96.6187
4.52084,2.53134,96.6151
4.53016,2.52772,96.6114
4.53948,2.5241,96.6078
4.54881,2.52049,96.6042
4.55813,2.51687,96.6005
4.56745,2.51325,96.5969
4.57677,2.50963,96.5932
4.5861,2.50602,96.5896
4.59542,2.5024,96.586
4.60474,2.49878,96.5823
4.61407,2.49517,96.5787
4.62339,2.49155,96.575
4.63271,2.48793,96.5714
4.64203,2.48432,96.5678
4.65136,2.4807,96.5641
4.66068,2.47708,96.5605
4.67,2.47346,96.5568
4.67933,2.46985,96.5532
4.68865,2.46623,96.5496
4.69797,2.46261,96.5459
4.7073,2.459,96.5423
4.71662,2.45538,96.5386
4.72594,2.45176,96.535
4.73526,2.44815,96.5314
4.74459,2.44453,96.5277
4.75391,2.44091,96.5241
4.76323,2.43729,96.5204
4.77256,2.43368,96.5168
4.78188,2.43006,96.5132
4.7912,2.42644,96.5095
4.80052,2.42283,96.5059
4.80985,2.41921,96.5022
4.81917,2.41559,96.4986
4.82849,2.41197,96.495
4.83782,2.40836,96.4913
4.84714,2.40474,96.4877
4.85646,2.40112,96.484
4.86578,2.39751,96.4804
4.87511,2.39389,96.4768
4.88443,2.39027,96.4731
4.89375,2.38666,96.4695
4.90308,2.38304,96.4659
4.9124,2.37942,96.4622
4.92172,2.3758,96.4586
4.93105,2.37219,96.4549
4.94037,2.36857,96.4513
4.94969,2.36495,96.4476
4.95901,2.36134,96.444
4.96834,2.35772,96.4404
4.97766,2.3541,96.4367
4.98698,2.35049,96.4331
4.99631,2.34687,96.4295
5.00563,2.34325,96.4258
5.01495,2.33963,96.4222
5.02427,2.33602,96.4185
5.0336,2.3324,96.4149
5.04292,2.32878,96.4113
5.05224,2.32517,96.4076
5.06157,2.32155,96.404
5.07089,2.31793,96.4003
5.08021,2.31431,96.3967
5.08954,2.3107,96.3931
5.09886,2.30708,96.3894
5.10818,2.30346,96.3858
5.1175,2.29985,96.3821
5.12683,2.29623,96.3785
5.13615,2.29261,96.3749
5.14547,2.289,96.3712
5.1548,2.28538,96.3676
5.16412,2.28176,96.3639
5.17344,2.27814,96.3603
5.18276,2.27453,96.3567
5.19209,2.27091,96.353
5.20141,2.26729,96.3494
5.21073,2.26368,96.3457
5.22006,2.26006,96.3421
5.22938,2.25644,96.3385
5.2387,2.25283,96.3348
5.24802,2.24921,96.3312
5.25735,2.24559,96.3275
5.26667,2.24197,96.3239
5.27599,2.23836,96.3203
5.28532,2.23474,96.3166
5.29464,2.23112,96.313
5.30396,2.22751,96.3093
5.31329,2.22389,96.3057
5.32261,2.22027,96.3021
5.33193,2.21665,96.2984
5.34125,2.21304,96.2948
5.35058,2.20942,96.2911
5.3599,2.2058,96.2875
5.36922,2.20219,96.2839
5.37855,2.19857,96.2802
5.38787,2.19495,96.2766
5.39719,2.19134,96.2729
5.40651,2.18772,96.2693
5.41584,2.1841,96.2657
5.42516,2.18048,96.262
5.43448,2.17687,96.2584
5.44381,2.17325,96.2547
5.45313,2.16963,96.2511
5.46245,2.16602,96.2475
5.47178,2.1624,96.2438
5.4811,2.15878,96.2402
5.49042,2.15516,96.2365
5.49974,2.15155,96.2329
5.50907,2.14793,96.2293
5.51839,2.14431,96.2256
5.52771,2.1407,96.222
5.53704,2.13708,96.2184
5.54636,2.13346,96.2147
5.55568,2.12985,96.2111
5.565,2.12623,96.2074
5.57433,2.12261,96.2038
5.58365,2.11899,96.2001
5.59297,2.11538,96.1965
5.6023,2.11176,96.1929
5.61162,2.10814,96.1892
5.62094,2.10453,96.1856
5.63027,2.10091,96.182
5.63959,2.09729,96.1783
5.64891,2.09368,96.1747
5.65823,2.09006,96.171
5.66756,2.08644,96.1674
5.67688,2.08282,96.1638
5.6862,2.07921,96.1601
5.69553,2.07559,96.1565
5.70485,2.07197,96.1528
5.71417,2.06836,96.1492
5.72349,2.06474,96.1456
5.73282,2.06112,96.1419
5.74214,2.0575,96.1383
5.75146,2.05389,96.1346
5.76079,2.05027,96.131
5.77011,2.04665,96.1274
5.77943,2.04304,96.1237
5.78875,2.03942,96.1201
5.79808,2.0358,96.1164
5.8074,2.03219,96.1128
5.81672,2.02857,96.1092
5.82605,2.02495,96.1055
5.83537,2.02133,96.1019
5.84469,2.01772,96.0982
5.85402,2.0141,96.0946
5.86334,2.01048,96.091
5.87266,2.00687,96.0873
5.88198,2.00325,96.0837
5.89131,1.99963,96.08
5.90063,1.99602,96.0764
5.90995,1.9924,96.0728
5.91928,1.98878,96.0691
5.9286,1.98516,96.0655
5.93792,1.98155,96.0618
5.94724,1.97793,96.0582
5.95657,1.97431,96.0546
5.96589,1.9707,96.0509
5.97521,1.96708,96.0473
5.98454,1.96346,96.0436
5.99386,1.95984,96.04
6.00318,1.95623,96.0364
6.0125,1.95261,96.0327
6.02183,1.94899,96.0291
6.03115,1.94538,96.0254
6.04047,1.94176,96.0218
6.0498,1.93814,96.0182
6.05912,1.93453,96.0145
6.06844,1.93091,96.0109
6.07777,1.92729,96.0072
6.08709,1.92367,96.0036
6.09641,1.92006,96
6.10573,1.91644,95.9963
6.11506,1.91282,95.9927
6.12438,1.90921,95.989
6.1337,1.90559,95.9854
6.14303,1.90197,95.9818
6.15235,1.89836,95.9781
6.16167,1.89474,95.9745
6.17099,1.89112,95.9708
6.18032,1.8875,95.9672
6.18964,1.88389,95.9636
6.19896,1.88027,95.9599
6.20829,1.87665,95.9563
6.21761,1.87304,95.9527
6.22693,1.86942,95.949
6.23626,1.8658,95.9454
6.24558,1.86218,95.9417
6.2549,1.85857,95.9381
6.26422,1.85495,95.9345
6.27355,1.85133,95.9308
6.28287,1.84772,95.9272
6.29219,1.8441,95.9235
6.30152,1.84048,95.9199
6.31084,1.83687,95.9163
6.32016,1.83325,95.9126
6.32948,1.82963,95.909
6.33881,1.82601,95.9053
6.34813,1.8224,95.9017
6.35745,1.81878,95.8981
6.36678,1.81516,95.8944
6.3761,1.81155,95.8908
6.38542,1.80793,95.8871
6.39474,1.80431,95.8835
6.40407,1.80069,95.8799
6.41339,1.79708,95.8762
6.42271,1.79346,95.8726
6.43204,1.78984,95.8689
6.44136,1.78623,95.8653
6.45068,1.78261,95.8617
6.46001,1.77899,95.858
6.46933,1.77538,95.8544
6.47865,1.77176,95.8507
6.48797,1.76814,95.8471
6.4973,1.76452,95.8435
6.50662,1.76091,95.8398
6.51594,1.75729,95.8362
6.52527,1.75367,95.8325
6.53459,1.75006,95.8289
6.54391,1.74644,95.8253
6.55324,1.74282,95.8216
6.56256,1.73921,95.818
6.57188,1.73559,95.8143
6.5812,1.73197,95.8107
6.59053,1.72835,95.8071
6.59985,1.72474,95.8034
6.60917,1.72112,95.7998
6.61849,1.7175,95.7961
6.62782,1.71389,95.7925
6.63714,1.71027,95.7889
6.64646,1.70665,95.7852
6.65579,1.70303,95.7816
6.66511,1.69942,95.7779
6.67443,1.6958,95.7743
6.68376,1.69218,95.7707
6.69308,1.68857,95.767
6.7024,1.68495,95.7634
6.71172,1.68133,95.7598
6.72105,1.67772,95.7561
6.73037,1.6741,95.7525
6.73969,1.67048,95.7488
6.74902,1.66686,95.7452
6.75834,1.66325,95.7415
6.76766,1.65963,95.7379
6.77699,1.65601,95.7343
6.78631,1.6524,95.7306
6.79563,1.64878,95.727
6.80495,1.64516,95.7234
6.81428,1.64155,95.7197
6.8236,1.63793,95.7161
6.83292,1.63431,95.7124
6.84225,1.63069,95.7088
6.85157,1.62708,95.7052
6.86089,1.62346,95.7015
6.87021,1.61984,95.6979
6.87954,1.61623,95.6942
6.88886,1.61261,95.6906
6.89818,1.60899,95.687
6.90751,1.60537,95.6833
6.91683,1.60176,95.6797
6.92615,1.59814,95.676
6.93548,1.59452,95.6724
6.9448,1.59091,95.6688
6.95412,1.58729,95.6651
6.96344,1.58367,95.6615
6.97277,1.58006,95.6578
6.98209,1.57644,95.6542
6.99141,1.57282,95.6506
7.00074,1.5692,95.6469
7.01006,1.56559,95.6433
7.01938,1.56197,95.6396
7.0287,1.55835,95.636
7.03803,1.55474,95.6324
7.04735,1.55112,95.6287
7.05667,1.5475,95.6251
7.066,1.54388,95.6214
7.07532,1.54027,95.6178
7.08464,1.53665,95.6142
7.09396,1.53303,95.6105
7.10329,1.52942,95.6069
7.11261,1.5258,95.6032
7.12193,1.52218,95.5996
7.13126,1.51857,95.596
7.14058,1.51495,95.5923
7.1499,1.51133,95.5887
7.15923,1.50771,95.585
7.16855,1.5041,95.5814
7.17787,1.50048,95.5778
7.18719,1.49686,95.5741
7.19652,1.49325,95.5705
7.20584,1.48963,95.5668
7.21516,1.48601,95.5632
7.22449,1.4824,95.5596
7.23381,1.47878,95.5559
7.24313,1.47516,95.5523
7.25245,1.47154,95.5486
7.26178,1.46793,95.545
7.2711,1.46431,95.5414
7.28042,1.46069,95.5377
7.28975,1.45708,95.5341
7.29907,1.45346,95.5304
7.30839,1.44984,95.5268
7.31771,1.44622,95.5232
7.32704,1.44261,95.5195
7.33636,1.43899,95.5159
7.34568,1.43537,95.5122
7.35501,1.43176,95.5086
7.36433,1.42814,95.505
7.37365,1.42452,95.5013
7.38298,1.42091,95.4977
7.3923,1.41729,95.494
7.40162,1.41367,95.4904
7.41094,1.41005,95.4868
7.42027,1.40644,95.4831
7.42959,1.40282,95.4795
7.43891,1.3992,95.4759
7.44824,1.39559,95.4722
7.45756,1.39197,95.4686
7.46688,1.38835,95.4649
7.4762,1.38474,95.4613
7.48553,1.38112,95.4576
7.49485,1.3775,95.454
7.50417,1.37388,95.4504
7.5135,1.37027,95.4467
7.52282,1.36665,95.4431
7.53214,1.36303,95.4395
7.54146,1.35942,95.4358
7.55079,1.3558,95.4322
7.56011,1.35218,95.4285
7.56943,1.34856,95.4249
7.57876,1.34495,95.4213
7.58808,1.34133,95.4176
7.5974,1.33771,95.414
7.60673,1.3341,95.4103
7.61605,1.33048,95.4067
7.62537,1.32686,95.4031
7.63469,1.32325,95.3994
7.64402,1.31963,95.3958
7.65334,1.31601,95.3921
7.66266,1.31239,95.3885
7.67199,1.30878,95.3849
7.68131,1.30516,95.3812
7.69063,1.30154,95.3776
7.69995,1.29793,95.3739
7.70928,1.29431,95.3703
7.7186,1.29069,95.3667
7.72792,1.28707,95.363
7.73725,1.28346,95.3594
7.74657,1.27984,95.3557
7.75589,1.27622,95.3521
7.76522,1.27261,95.3485
7.77454,1.26899,95.3448
7.78386,1.26537,95.3412
7.79318,1.26176,95.3375
7.80251,1.25814,95.3339
7.81183,1.25452,95.3303
7.82115,1.2509,95.3266
7.83048,1.24729,95.323
7.8398,1.24367,95.3193
7.84912,1.24005,95.3157
7.85845,1.23644,95.3121
7.86777,1.23282,95.3084
7.87709,1.2292,95.3048
7.88641,1.22559,95.3011
7.89574,1.22197,95.2975
7.90506,1.21835,95.2939
7.91438,1.21473,95.2902
7.92371,1.21112,95.2866
7.93303,1.2075,95.2829
7.94235,1.20388,95.2793
7.95167,1.20027,95.2757
7.961,1.19665,95.272
7.97032,1.19303,95.2684
7.97964,1.18941,95.2647
7.98897,1.1858,95.2611
7.99829,1.18218,95.2575
8.00761,1.17856,95.2538
8.01693,1.17495,95.2502
8.02626,1.17133,95.2466
8.03558,1.16771,95.2429
8.0449,1.1641,95.2393
8.05423,1.16048,95.2356
8.06355,1.15686,95.232
8.07287,1.15324,95.2283
8.0822,1.14963,95.2247
8.09152,1.14601,95.2211
8.10084,1.14239,95.2174
8.11016,1.13878,95.2138
8.11949,1.13516,95.2102
8.12881,1.13154,95.2065
8.13813,1.12793,95.2029
8.14746,1.12431,95.1992
8.15678,1.12069,95.1956
8.1661,1.11707,95.192
8.17542,1.11346,95.1883
8.18475,1.10984,95.1847
8.19407,1.10622,95.181
8.20339,1.10261,95.1774
8.21272,1.09899,95.1738
8.22204,1.09537,95.1701
8.23136,1.09175,95.1665
8.24068,1.08814,95.1628
8.25001,1.08452,95.1592
8.25933,1.0809,95.1556
8.26865,1.07729,95.1519
8.27798,1.07367,95.1483
8.2873,1.07005,95.1446
8.29662,1.06644,95.141
8.30595,1.06282,95.1374
8.31527,1.0592,95.1337
8.32459,1.05558,95.1301
8.33391,1.05197,95.1264
8.34324,1.04835,95.1228
8.35256,1.04473,95.1192
8.36188,1.04112,95.1155
8.37121,1.0375,95.1119
8.38053,1.03388,95.1082
8.38985,1.03026,95.1046
8.39917,1.02665,95.101
8.4085,1.02303,95.0973
8.41782,1.01941,95.0937
8.42714,1.0158,95.09
8.43647,1.01218,95.0864
8.44579,1.00856,95.0828
8.45511,1.00495,95.0791
8.46444,1.00133,95.0755
8.47376,0.997712,95.0718
8.48308,0.994095,95.0682
8.4924,0.990478,95.0646
8.50173,0.986861,95.0609
8.51105,0.983243,95.0573
8.52037,0.979626,95.0536
8.5297,0.976009,95.05
8.53902,0.972392,95.0464
8.54834,0.968775,95.0427
8.55766,0.965158,95.0391
8.56699,0.961541,95.0354
8.57631,0.957924,95.0318
8.58563,0.954307,95.0282
8.59496,0.95069,95.0245
8.60428,0.947073,95.0209
8.6136,0.943456,95.0173
8.62292,0.939839,95.0136
8.63225,0.936222,95.01
8.64157,0.932605,95.0063
8.65089,0.928988,95.0027
8.66022,0.925371,94.999
8.66954,0.921754,94.9954
8.67886,0.918137,94.9918
8.68819,0.91452,94.9881
8.69751,0.910903,94.9845
8.70683,0.907285,94.9809
8.71615,0.903668,94.9772
8.72548,0.900051,94.9736
8.7348,0.896434,94.9699
8.74412,0.892817,94.9663
8.75345,0.8892,94.9627
8.76277,0.885583,94.959
8.77209,0.881966,94.9554
8.78141,0.878349,94.9517
8.79074,0.874732,94.9481
8.80006,0.871115,94.9445
8.80938,0.867498,94.9408
8.81871,0.863881,94.9372
8.82803,0.860264,94.9335
8.83735,0.856647,94.9299
8.84667,0.85303,94.9263
8.856,0.849413,94.9226
8.86532,0.845796,94.919
8.87464,0.842179,94.9153
8.88397,0.838562,94.9117
8.89329,0.834945,94.9081
8.90261,0.831328,94.9044
8.91194,0.827711,94.9008
8.92126,0.824094,94.8971
8.93058,0.820477,94.8935
8.9399,0.816859,94.8899
8.94923,0.813242,94.8862
8.95855,0.809625,94.8826
8.96787,0.806008,94.8789
8.9772,0.802391,94.8753
8.98652,0.798774,94.8717
8.99584,0.795157,94.868
9.00517,0.79154,94.8644
9.01449,0.787923,94.8607
9.02381,0.784306,94.8571
9.03313,0.780689,94.8535
9.04246,0.777072,94.8498
9.05178,0.773455,94.8462
9.0611,0.769838,94.8425
9.07043,0.766221,94.8389
9.07975,0.762604,94.8353
9.08907,0.758987,94.8316
9.09839,0.75537,94.828
9.10772,0.751753,94.8243
9.11704,0.748136,94.8207
9.12636,0.744519,94.8171
9.13569,0.740901,94.8134
9.14501,0.737284,94.8098
9.15433,0.733667,94.8061
9.16365,0.73005,94.8025
9.17298,0.726433,94.7989
9.1823,0.722816,94.7952
9.19162,0.719199,94.7916
9.20095,0.715582,94.7879
9.21027,0.711965,94.7843
9.21959,0.708348,94.7807
9.22892,0.704731,94.777
9.23824,0.701114,94.7734
9.24756,0.697497,94.7697
9.25688,0.69388,94.7661
9.26621,0.690263,94.7625
9.27553,0.686646,94.7588
9.28485,0.683029,94.7552
9.29418,0.679412,94.7515
9.3035,0.675795,94.7479
9.31282,0.672178,94.7443
9.32214,0.668561,94.7406
9.33147,0.664944,94.737
9.34079,0.661327,94.7334
9.35011,0.65771,94.7297
9.35944,0.654093,94.7261
9.36876,0.650476,94.7224
9.37808,0.646858,94.7188
9.38741,0.643241,94.7151
9.39673,0.639624,94.7115
9.40605,0.636007,94.7079
9.41537,0.63239,94.7042
9.4247,0.628773,94.7006
9.43402,0.625156,94.697
9.44334,0.621539,94.6933
9.45267,0.617922,94.6897
9.46199,0.614305,94.686
9.47131,0.610688,94.6824
9.48063,0.607071,94.6788
9.48996,0.603454,94.6751
9.49928,0.599837,94.6715
9.5086,0.59622,94.6678
9.51793,0.592603,94.6642
9.52725,0.588986,94.6606
9.53657,0.585369,94.6569
9.54589,0.581752,94.6533
9.55522,0.578135,94.6496
9.56454,0.574518,94.646
9.57386,0.570901,94.6424
9.58319,0.567284,94.6387
9.59251,0.563667,94.6351
9.60183,0.56005,94.6314
9.61116,0.556432,94.6278
9.62048,0.552815,94.6242
9.6298,0.549198,94.6205
9.63912,0.545581,94.6169
9.64845,0.541964,94.6132
9.65777,0.538347,94.6096
9.66709,0.53473,94.606
9.67642,0.531113,94.6023
9.68574,0.527496,94.5987
9.69506,0.523879,94.595
9.70438,0.520262,94.5914
9.71371,0.516645,94.5878
9.72303,0.513028,94.5841
9.73235,0.509411,94.5805
9.74168,0.505794,94.5768
9.751,0.502177,94.5732
9.76032,0.49856,94.5696
9.76964,0.494943,94.5659
9.77897,0.491326,94.5623
9.78829,0.487709,94.5586
9.79761,0.484092,94.555
9.80694,0.480474,94.5514
9.81626,0.476857,94.5477
9.82558,0.47324,94.5441
9.83491,0.469623,94.5404
9.84423,0.466006,94.5368
9.85355,0.462389,94.5332
9.86287,0.458772,94.5295
9.8722,0.455155,94.5259
9.88152,0.451538,94.5222
9.89084,0.447921,94.5186
9.90017,0.444304,94.515
9.90949,0.440687,94.5113
9.91881,0.43707,94.5077
9.92813,0.433453,94.5041
9.93746,0.429836,94.5004
9.94678,0.426219,94.4968
9.9561,0.422602,94.4931
9.96543,0.418985,94.4895
9.97475,0.415368,94.4859
9.98407,0.411751,94.4822
9.99339,0.408134,94.4786
10.0027,0.404517,94.4749
10.012,0.4009,94.4713
10.0214,0.397283,94.4677
10.0307,0.393666,94.464
10.04,0.390049,94.4604
10.0493,0.386431,94.4567
10.0587,0.382814,94.4531
10.068,0.379197,94.4495
10.0773,0.37558,94.4458
10.0866,0.371963,94.4422
10.0959,0.368346,94.4385
10.1053,0.364729,94.4349
10.1146,0.361112,94.4313
10.1239,0.357495,94.4276
10.1332,0.353878,94.424
10.1426,0.350261,94.4203
10.1519,0.346644,94.4167
10.1612,0.343027,94.4131
10.1705,0.33941,94.4094
10.1799,0.335793,94.4058
10.1892,0.332176,94.4021
10.1985,0.328559,94.3985
10.2078,0.324942,94.3949
10.2171,0.321325,94.3912
10.2265,0.317708,94.3876
10.2358,0.31409,94.3839
10.2451,0.310474,94.3803
10.2544,0.306857,94.3767
10.2638,0.30324,94.373
10.2731,0.299623,94.3694
10.2824,0.296005,94.3657
10.2917,0.292388,94.3621
10.3011,0.288771,94.3585
10.3104,0.285154,94.3548
10.3197,0.281537,94.3512
10.329,0.27792,94.3475
10.3383,0.274303,94.3439
10.3477,0.270686,94.3403
10.357,0.267069,94.3366
10.3663,0.263452,94.333
10.3756,0.259835,94.3293
10.385,0.256218,94.3257
10.3943,0.252601,94.3221
10.4036,0.248984,94.3184
10.4129,0.245367,94.3148
10.4222,0.24175,94.3111
10.4316,0.238133,94.3075
10.4409,0.234516,94.3039
10.4502,0.230899,94.3002
10.4595,0.227282,94.2966
10.4689,0.223665,94.2929
10.4782,0.220047,94.2893
10.4875,0.21643,94.2857
10.4968,0.212813,94.282
10.5062,0.209196,94.2784
10.5155,0.205579,94.2747
10.5248,0.201962,94.2711
10.5341,0.198345,94.2675
10.5434,0.194728,94.2638
10.5528,0.191111,94.2602
10.5621,0.187494,94.2565
10.5714,0.183877,94.2529
10.5807,0.18026,94.2493
10.5901,0.176643,94.2456
10.5994,0.173026,94.242
10.6087,0.169409,94.2383
10.618,0.165792,94.2347
10.6274,0.162175,94.2311
10.6367,0.158558,94.2274
10.646,0.154941,94.2238
10.6553,0.151324,94.2202
10.6646,0.147707,94.2165
10.674,0.14409,94.2129
10.6833,0.140473,94.2092
10.6926,0.136856,94.2056
10.7019,0.133239,94.202
10.7113,0.129622,94.1983
10.7206,0.126004,94.1947
10.7299,0.122387,94.191
10.7392,0.11877,94.1874
10.7486,0.115153,94.1838
10.7579,0.111536,94.1801
10.7672,0.107919,94.1765
10.7765,0.104302,94.1728
10.7858,0.100685,94.1692
10.7952,0.0970681,94.1656
10.8045,0.093451,94.1619
10.8138,0.089834,94.1583
10.8231,0.0862169,94.1546
10.8325,0.0825999,94.151
10.8418,0.0789828,94.1474
10.8511,0.0753658,94.1437
10.8604,0.0717487,94.1401
10.8698,0.0681317,94.1364
10.8791,0.0645146,94.1328
10.8884,0.0608976,94.1292
10.8977,0.0572805,94.1255
10.907,0.0536635,94.1219
10.9164,0.0500464,94.1182
10.9257,0.0464294,94.1146
10.935,0.0428123,94.111
10.9443,0.0391953,94.1073
10.9537,0.0355785,94.1037
10.963,0.0319614,94.1
10.9723,0.0283444,94.0964
10.9816,0.0247273,94.0928
10.9909,0.0211103,94.0891
11.0003,0.0174932,94.0855
11.0096,0.0138762,94.0818
11.0189,0.0102592,94.0782
11.0282,0.0066421,94.0746
11.0376,0.00302505,94.0709
11.0469,-0.000591993,94.0673
11.0547,-0.00364029,94.0636
11.064,-0.00732708,94.06
11.0732,-0.0110604,94.0564
11.0825,-0.01484,94.0527
11.0917,-0.0186659,94.0491
11.101,-0.0225379,94.0454
11.1102,-0.026456,94.0418
11.1193,-0.0304199,94.0382
11.1285,-0.0344299,94.0345
11.1376,-0.0384855,94.0309
11.1468,-0.0425868,94.0273
11.1559,-0.0467336,94.0236
11.1649,-0.0509259,94.02
11.174,-0.0551636,94.0163
11.183,-0.0594465,94.0127
11.1921,-0.0637745,94.009
11.201,-0.0681474,94.0054
11.21,-0.0725653,94.0018
11.219,-0.077028,93.9981
11.2279,-0.0815355,93.9945
11.2368,-0.0860875,93.9909
11.2457,-0.0906838,93.9872
11.2545,-0.0953246,93.9836
11.2634,-0.10001,93.9799
11.2722,-0.104739,93.9763
11.281,-0.109512,93.9727
11.2897,-0.114329,93.969
11.2985,-0.11919,93.9654
11.3072,-0.124094,93.9617
11.3159,-0.129042,93.9581
11.3245,-0.134033,93.9545
11.3332,-0.139068,93.9508
11.3418,-0.144146,93.9472
11.3504,-0.149266,93.9435
11.359,-0.15443,93.9399
11.3675,-0.159636,93.9363
11.376,-0.164885,93.9326
11.3845,-0.170177,93.929
11.3929,-0.175511,93.9253
11.4014,-0.180887,93.9217
11.4098,-0.186305,93.9181
11.4182,-0.191765,93.9144
11.4265,-0.197267,93.9108
11.4348,-0.20281,93.9071
11.4431,-0.208395,93.9035
11.4514,-0.214022,93.8999
11.4596,-0.21969,93.8962
11.4678,-0.225399,93.8926
11.476,-0.231149,93.8889
11.4842,-0.23694,93.8853
11.4923,-0.242771,93.8817
11.5004,-0.248643,93.878
11.5085,-0.254555,93.8744
11.5165,-0.260508,93.8707
11.5245,-0.266501,93.8671
11.5325,-0.272533,93.8635
11.5404,-0.278606,93.8598
11.5483,-0.284718,93.8562
11.5562,-0.29087,93.8525
11.5641,-0.297061,93.8489
11.5719,-0.303291,93.8453
11.5797,-0.30956,93.8416
11.5874,-0.315868,93.838
11.5952,-0.322215,93.8343
11.6029,-0.3286,93.8307
11.6105,-0.335024,93.8271
11.6182,-0.341486,93.8234
11.6258,-0.347986,93.8198
11.6333,-0.354524,93.8161
11.6409,-0.3611,93.8125
11.6484,-0.367713,93.8089
11.6558,-0.374364,93.8052
11.6633,-0.381052,93.8016
11.6707,-0.387777,93.798
11.678,-0.394539,93.7943
11.6854,-0.401338,93.7907
11.6927,-0.408173,93.787
11.6999,-0.415045,93.7834
11.7072,-0.421953,93.7797
11.7144,-0.428897,93.7761
11.7215,-0.435877,93.7725
11.7286,-0.442893,93.7688
11.7357,-0.449944,93.7652
11.7428,-0.45703,93.7616
11.7498,-0.464152,93.7579
11.7568,-0.471309,93.7543
11.7637,-0.478501,93.7506
11.7707,-0.485727,93.747
11.7775,-0.492988,93.7434
11.7844,-0.500283,93.7397
11.7912,-0.507612,93.7361
11.7979,-0.514975,93.7324
11.8047,-0.522372,93.7288
11.8114,-0.529802,93.7252
11.818,-0.537266,93.7215
11.8246,-0.544763,93.7179
11.8312,-0.552292,93.7142
11.8378,-0.559855,93.7106
11.8443,-0.567451,93.707
11.8507,-0.575078,93.7033
11.8572,-0.582738,93.6997
11.8636,-0.59043,93.696
11.8699,-0.598154,93.6924
11.8762,-0.60591,93.6888
11.8825,-0.613697,93.6851
11.8887,-0.621515,93.6815
11.8949,-0.629364,93.6778
11.9011,-0.637245,93.6742
11.9072,-0.645156,93.6706
11.9133,-0.653097,93.6669
11.9193,-0.661069,93.6633
11.9253,-0.66907,93.6596
11.9313,-0.677102,93.656
11.9372,-0.685163,93.6524
11.9431,-0.693254,93.6487
11.9489,-0.701374,93.6451
11.9547,-0.709524,93.6414
11.9604,-0.717702,93.6378
11.9662,-0.725909,93.6342
11.9718,-0.734144,93.6305
11.9775,-0.742407,93.6269
11.9831,-0.750699,93.6232
11.9886,-0.759018,93.6196
11.9941,-0.767365,93.616
11.9996,-0.77574,93.6123
12.005,-0.784141,93.6087
12.0104,-0.79257,93.605
12.0157,-0.801026,93.6014
12.021,-0.809508,93.5978
12.0263,-0.818016,93.5941
12.0315,-0.826551,93.5905
12.0366,-0.835111,93.5868
12.0418,-0.843698,93.5832
12.0469,-0.852309,93.5796
12.0519,-0.860947,93.5759
12.0569,-0.869609,93.5723
12.0618,-0.878296,93.5686
12.0668,-0.887008,93.565
12.0716,-0.895744,93.5614
12.0764,-0.904504,93.5577
12.0812,-0.913289,93.5541
12.086,-0.922097,93.5504
12.0906,-0.930929,93.5468
12.0953,-0.939784,93.5432
12.0999,-0.948662,93.5395
12.1045,-0.957563,93.5359
12.109,-0.966487,93.5322
12.1134,-0.975433,93.5286
12.1179,-0.984402,93.525
12.1222,-0.993392,93.5213
12.1266,-1.0024,93.5177
12.1309,-1.01144,93.5141
12.1351,-1.02049,93.5104
12.1393,-1.02957,93.5068
12.1435,-1.03867,93.5031
12.1476,-1.04778,93.4995
12.1516,-1.05692,93.4958
12.1556,-1.06608,93.4922
12.1596,-1.07526,93.4886
12.1635,-1.08446,93.4849
12.1674,-1.09368,93.4813
12.1712,-1.10291,93.4777
12.175,-1.11217,93.474
12.1788,-1.12144,93.4704
12.1825,-1.13074,93.4667
12.1861,-1.14005,93.4631
12.1897,-1.14938,93.4595
12.1933,-1.15873,93.4558
12.1968,-1.16809,93.4522
12.2002,-1.17747,93.4485
12.2036,-1.18687,93.4449
12.207,-1.19629,93.4413
12.2103,-1.20572,93.4376
12.2136,-1.21517,93.434
12.2168,-1.22464,93.4303
12.22,-1.23412,93.4267
12.2231,-1.24362,93.4231
12.2262,-1.25313,93.4194
12.2292,-1.26266,93.4158
12.2322,-1.27221,93.4121
12.2351,-1.28176,93.4085
12.238,-1.29134,93.4049
12.2409,-1.30093,93.4012
12.2437,-1.31053,93.3976
12.2464,-1.32014,93.3939
12.2491,-1.32977,93.3903
12.2518,-1.33941,93.3867
12.2544,-1.34907,93.383
12.2569,-1.35874,93.3794
12.2594,-1.36842,93.3757
12.2619,-1.37811,93.3721
12.2643,-1.38782,93.3685
12.2667,-1.39754,93.3648
12.269,-1.40727,93.3612
12.2712,-1.41701,93.3575
12.2734,-1.42676,93.3539
12.2756,-1.43652,93.3503
